/* DATA DESCRIPTION:
	ICESCAPE2011_8 * LATITUDE: 67.680900 * LONGITUDE: -168.958000 * DATE/TIME: 2011-06-30T22:51:00 * LOCATION: Chukchi Sea * CAMPAIGN: ICESCAPE2011 * BASIS: Healy * METHOD/DEVICE: Optical sensor (OS)
	ICESCAPE2011_10 * LATITUDE: 69.902500 * LONGITUDE: -166.192000 * DATE/TIME: 2011-07-01T22:49:00 * LOCATION: Chukchi Sea * CAMPAIGN: ICESCAPE2011 * BASIS: Healy * METHOD/DEVICE: Optical sensor (OS)
	ICESCAPE2011_11 * LATITUDE: 70.907500 * LONGITUDE: -161.728000 * DATE/TIME: 2011-07-02T21:53:00 * LOCATION: Chukchi Sea * CAMPAIGN: ICESCAPE2011 * BASIS: Healy * METHOD/DEVICE: Optical sensor (OS)
	ICESCAPE2011_12 * LATITUDE: 72.030500 * LONGITUDE: -165.872000 * DATE/TIME: 2011-07-03T20:58:00 * LOCATION: Arctic Ocean * CAMPAIGN: ICESCAPE2011 * BASIS: Healy * METHOD/DEVICE: Optical sensor (OS)
	ICESCAPE2011_13 * LATITUDE: 72.633000 * LONGITUDE: -168.708000 * DATE/TIME: 2011-07-05T02:38:00 * LOCATION: Arctic Ocean * CAMPAIGN: ICESCAPE2011 * BASIS: Healy * METHOD/DEVICE: Optical sensor (OS)
	ICESCAPE2011_16 * LATITUDE: 73.085700 * LONGITUDE: -167.253000 * DATE/TIME: 2011-07-07T22:18:00 * LOCATION: Arctic Ocean * CAMPAIGN: ICESCAPE2011 * BASIS: Healy * METHOD/DEVICE: Optical sensor (OS)
	ICESCAPE2011_17 * LATITUDE: 72.212100 * LONGITUDE: -164.191000 * DATE/TIME: 2011-07-08T18:15:00 * LOCATION: Arctic Ocean * CAMPAIGN: ICESCAPE2011 * BASIS: Healy * METHOD/DEVICE: Optical sensor (OS)
	ICESCAPE2011_18 * LATITUDE: 72.139200 * LONGITUDE: -163.818000 * DATE/TIME: 2011-07-08T21:12:00 * LOCATION: Arctic Ocean * CAMPAIGN: ICESCAPE2011 * BASIS: Healy * METHOD/DEVICE: Optical sensor (OS)
	ICESCAPE2011_20 * LATITUDE: 72.351900 * LONGITUDE: -162.475000 * DATE/TIME: 2011-07-09T17:39:00 * LOCATION: Arctic Ocean * CAMPAIGN: ICESCAPE2011 * BASIS: Healy * METHOD/DEVICE: Optical sensor (OS)
	ICESCAPE2011_21 * LATITUDE: 72.228000 * LONGITUDE: -162.314000 * DATE/TIME: 2011-07-09T21:20:00 * LOCATION: Arctic Ocean * CAMPAIGN: ICESCAPE2011 * BASIS: Healy * METHOD/DEVICE: Optical sensor (OS)
	ICESCAPE2011_22 * LATITUDE: 72.957300 * LONGITUDE: -160.712000 * DATE/TIME: 2011-07-11T02:32:00 * LOCATION: Arctic Ocean * CAMPAIGN: ICESCAPE2011 * BASIS: Healy * METHOD/DEVICE: Optical sensor (OS)
	ICESCAPE2011_23 * LATITUDE: 73.554700 * LONGITUDE: -159.917100 * DATE/TIME: 2011-07-12T03:14:00 * LOCATION: Arctic Ocean * CAMPAIGN: ICESCAPE2011 * BASIS: Healy * METHOD/DEVICE: Optical sensor (OS)
	ICESCAPE2011_24 * LATITUDE: 73.672400 * LONGITUDE: -160.199000 * DATE/TIME: 2011-07-13T01:07:00 * LOCATION: Arctic Ocean * CAMPAIGN: ICESCAPE2011 * BASIS: Healy * METHOD/DEVICE: Optical sensor (OS)
	ICESCAPE2011_26 * LATITUDE: 72.830600 * LONGITUDE: -158.692000 * DATE/TIME: 2011-07-14T19:31:00 * LOCATION: Arctic Ocean * CAMPAIGN: ICESCAPE2011 * BASIS: Healy * METHOD/DEVICE: Optical sensor (OS)
	ICESCAPE2011_28 * LATITUDE: 72.229200 * LONGITUDE: -160.581000 * DATE/TIME: 2011-07-15T17:43:00 * LOCATION: Arctic Ocean * CAMPAIGN: ICESCAPE2011 * BASIS: Healy * METHOD/DEVICE: Optical sensor (OS)
	ICESCAPE2011_29 * LATITUDE: 72.146600 * LONGITUDE: -161.425000 * DATE/TIME: 2011-07-15T21:48:00 * LOCATION: Arctic Ocean * CAMPAIGN: ICESCAPE2011 * BASIS: Healy * METHOD/DEVICE: Optical sensor (OS)
	ICESCAPE2011_30 * LATITUDE: 71.616700 * LONGITUDE: -158.087000 * DATE/TIME: 2011-07-16T18:30:00 * LOCATION: Arctic Ocean * CAMPAIGN: ICESCAPE2011 * BASIS: Healy * METHOD/DEVICE: Optical sensor (OS)
	ICESCAPE2011_31 * LATITUDE: 71.811700 * LONGITUDE: -157.094000 * DATE/TIME: 2011-07-16T22:56:00 * LOCATION: Arctic Ocean * CAMPAIGN: ICESCAPE2011 * BASIS: Healy * METHOD/DEVICE: Optical sensor (OS)
	ICESCAPE2011_32 * LATITUDE: 72.550100 * LONGITUDE: -153.813000 * DATE/TIME: 2011-07-18T01:30:00 * LOCATION: Arctic Ocean * CAMPAIGN: ICESCAPE2011 * BASIS: Healy * METHOD/DEVICE: Optical sensor (OS)
	KIWI-8/3-8 (01161737) * LATITUDE: -67.784200 * LONGITUDE: -170.111700 * DATE/TIME: 1998-01-16T17:37:00 * LOCATION: Southern Ocean * CAMPAIGN: KIWI-8 * BASIS: Roger A. Revelle * METHOD/DEVICE: Optical cast (OPT) * COMMENT: SIO Optics 200m
	KIWI-8/3-15 (01170020) * LATITUDE: -67.784200 * LONGITUDE: -170.111700 * DATE/TIME: 1998-01-17T00:20:00 * LOCATION: Southern Ocean * CAMPAIGN: KIWI-8 * BASIS: Roger A. Revelle * METHOD/DEVICE: Optical cast (OPT) * COMMENT: SIO Optics 200m
	KIWI-8/4-3 (01180100) * LATITUDE: -64.833300 * LONGITUDE: -170.100000 * DATE/TIME: 1998-01-18T01:00:00 * LOCATION: Southern Ocean * CAMPAIGN: KIWI-8 * BASIS: Roger A. Revelle * METHOD/DEVICE: Optical cast (OPT) * COMMENT: SIO Optics 200m
	KIWI-8/4-14 (01181621) * LATITUDE: -64.833300 * LONGITUDE: -170.083300 * DATE/TIME: 1998-01-18T16:21:00 * LOCATION: Southern Ocean * CAMPAIGN: KIWI-8 * BASIS: Roger A. Revelle * METHOD/DEVICE: Optical cast (OPT) * COMMENT: SIO Optics
	KIWI-8/5-7 (01191630) * LATITUDE: -62.000000 * LONGITUDE: -170.100000 * DATE/TIME: 1998-01-19T16:30:00 * LOCATION: Southern Ocean * CAMPAIGN: KIWI-8 * BASIS: Roger A. Revelle * METHOD/DEVICE: Optical cast (OPT) * COMMENT: SIO Optics 200m
	KIWI-8/5-12 (01192140) * LATITUDE: -62.000000 * LONGITUDE: -170.100000 * DATE/TIME: 1998-01-19T21:40:00 * LOCATION: Southern Ocean * CAMPAIGN: KIWI-8 * BASIS: Roger A. Revelle * METHOD/DEVICE: Optical cast (OPT) * COMMENT: SIO Optics 200m
	KIWI-8/6-9 (01251910) * LATITUDE: -60.000000 * LONGITUDE: -170.100000 * DATE/TIME: 1998-01-25T19:10:00 * LOCATION: Southern Ocean * CAMPAIGN: KIWI-8 * BASIS: Roger A. Revelle * METHOD/DEVICE: Optical cast (OPT) * COMMENT: SIO Optics
	KIWI-8/6-13 (01260000) * LATITUDE: -60.000000 * LONGITUDE: -170.100000 * DATE/TIME: 1998-01-26T00:00:00 * LOCATION: Southern Ocean * CAMPAIGN: KIWI-8 * BASIS: Roger A. Revelle * METHOD/DEVICE: Optical cast (OPT) * COMMENT: SIO Optics 200m
	KIWI-8/7-7 (01261827) * LATITUDE: -60.999800 * LONGITUDE: -170.100000 * DATE/TIME: 1998-01-26T18:27:00 * LOCATION: Southern Ocean * CAMPAIGN: KIWI-8 * BASIS: Roger A. Revelle * METHOD/DEVICE: Optical cast (OPT) * COMMENT: SIO Optics 200m
	KIWI-8/7-10 (01262110) * LATITUDE: -60.999800 * LONGITUDE: -170.100000 * DATE/TIME: 1998-01-26T21:10:00 * LOCATION: Southern Ocean * CAMPAIGN: KIWI-8 * BASIS: Roger A. Revelle * METHOD/DEVICE: Optical cast (OPT) * COMMENT: OSU Optical Profiler 200m
	KIWI-8/8-9 (01281740) * LATITUDE: -65.166700 * LONGITUDE: -170.100000 * DATE/TIME: 1998-01-28T17:40:00 * LOCATION: Southern Ocean * CAMPAIGN: KIWI-8 * BASIS: Roger A. Revelle * METHOD/DEVICE: Optical cast (OPT) * COMMENT: SIO Optics 200m
	KIWI-8/8-15 (01282320) * LATITUDE: -65.166700 * LONGITUDE: -170.100000 * DATE/TIME: 1998-01-28T23:20:00 * LOCATION: Southern Ocean * CAMPAIGN: KIWI-8 * BASIS: Roger A. Revelle * METHOD/DEVICE: Optical cast (OPT) * COMMENT: SIO Optics 200m
	MALINA_3 * LATITUDE: 69.586300 * LONGITUDE: -138.194900 * DATE/TIME: 2009-08-02T18:23:00 * LOCATION: Beaufort Sea * CAMPAIGN: IORVL/MALINA (Arctic Net 2009 Leg 2) (URI: http://www.arcticnet.ulaval.ca/docs/2009_Amundsen_Expedition_Report.pdf) * BASIS: CCGS Amundsen (URI: https://amundsenscience.com/) * METHOD/DEVICE: Optical sensor (OS)
	MALINA_4 * LATITUDE: 69.846400 * LONGITUDE: -133.525800 * DATE/TIME: 2009-08-03T20:44:00 * LOCATION: Beaufort Sea * CAMPAIGN: IORVL/MALINA (Arctic Net 2009 Leg 2) (URI: http://www.arcticnet.ulaval.ca/docs/2009_Amundsen_Expedition_Report.pdf) * BASIS: CCGS Amundsen (URI: https://amundsenscience.com/) * METHOD/DEVICE: Optical sensor (OS)
	MALINA_5 * LATITUDE: 70.872300 * LONGITUDE: -130.567200 * DATE/TIME: 2009-08-04T15:49:00 * LOCATION: Beaufort Sea * CAMPAIGN: IORVL/MALINA (Arctic Net 2009 Leg 2) (URI: http://www.arcticnet.ulaval.ca/docs/2009_Amundsen_Expedition_Report.pdf) * BASIS: CCGS Amundsen (URI: https://amundsenscience.com/) * METHOD/DEVICE: Optical sensor (OS)
	MALINA_7 * LATITUDE: 71.269900 * LONGITUDE: -130.619800 * DATE/TIME: 2009-08-04T22:37:00 * LOCATION: Beaufort Sea * CAMPAIGN: IORVL/MALINA (Arctic Net 2009 Leg 2) (URI: http://www.arcticnet.ulaval.ca/docs/2009_Amundsen_Expedition_Report.pdf) * BASIS: CCGS Amundsen (URI: https://amundsenscience.com/) * METHOD/DEVICE: Optical sensor (OS)
	MALINA_9 * LATITUDE: 72.054500 * LONGITUDE: -130.929600 * DATE/TIME: 2009-08-05T17:47:00 * LOCATION: Beaufort Sea * CAMPAIGN: IORVL/MALINA (Arctic Net 2009 Leg 2) (URI: http://www.arcticnet.ulaval.ca/docs/2009_Amundsen_Expedition_Report.pdf) * BASIS: CCGS Amundsen (URI: https://amundsenscience.com/) * METHOD/DEVICE: Optical sensor (OS)
	MALINA_10 * LATITUDE: 71.673200 * LONGITUDE: -130.763000 * DATE/TIME: 2009-08-05T22:38:00 * LOCATION: Beaufort Sea * CAMPAIGN: IORVL/MALINA (Arctic Net 2009 Leg 2) (URI: http://www.arcticnet.ulaval.ca/docs/2009_Amundsen_Expedition_Report.pdf) * BASIS: CCGS Amundsen (URI: https://amundsenscience.com/) * METHOD/DEVICE: Optical sensor (OS)
	MALINA_11 * LATITUDE: 71.688800 * LONGITUDE: -126.498800 * DATE/TIME: 2009-08-06T20:53:00 * LOCATION: Beaufort Sea * CAMPAIGN: IORVL/MALINA (Arctic Net 2009 Leg 2) (URI: http://www.arcticnet.ulaval.ca/docs/2009_Amundsen_Expedition_Report.pdf) * BASIS: CCGS Amundsen (URI: https://amundsenscience.com/) * METHOD/DEVICE: Optical sensor (OS)
	MALINA_12 * LATITUDE: 71.421800 * LONGITUDE: -127.326300 * DATE/TIME: 2009-08-07T02:13:00 * LOCATION: Beaufort Sea * CAMPAIGN: IORVL/MALINA (Arctic Net 2009 Leg 2) (URI: http://www.arcticnet.ulaval.ca/docs/2009_Amundsen_Expedition_Report.pdf) * BASIS: CCGS Amundsen (URI: https://amundsenscience.com/) * METHOD/DEVICE: Optical sensor (OS)
	MALINA_16 * LATITUDE: 70.906600 * LONGITUDE: -128.937300 * DATE/TIME: 2009-08-07T17:57:00 * LOCATION: Beaufort Sea * CAMPAIGN: IORVL/MALINA (Arctic Net 2009 Leg 2) (URI: http://www.arcticnet.ulaval.ca/docs/2009_Amundsen_Expedition_Report.pdf) * BASIS: CCGS Amundsen (URI: https://amundsenscience.com/) * METHOD/DEVICE: Optical sensor (OS)
	MALINA_17 * LATITUDE: 71.158200 * LONGITUDE: -128.102700 * DATE/TIME: 2009-08-07T22:56:00 * LOCATION: Beaufort Sea * CAMPAIGN: IORVL/MALINA (Arctic Net 2009 Leg 2) (URI: http://www.arcticnet.ulaval.ca/docs/2009_Amundsen_Expedition_Report.pdf) * BASIS: CCGS Amundsen (URI: https://amundsenscience.com/) * METHOD/DEVICE: Optical sensor (OS)
	MALINA_19 * LATITUDE: 70.394900 * LONGITUDE: -133.586900 * DATE/TIME: 2009-08-08T16:27:00 * LOCATION: Beaufort Sea * CAMPAIGN: IORVL/MALINA (Arctic Net 2009 Leg 2) (URI: http://www.arcticnet.ulaval.ca/docs/2009_Amundsen_Expedition_Report.pdf) * BASIS: CCGS Amundsen (URI: https://amundsenscience.com/) * METHOD/DEVICE: Optical sensor (OS)
	MALINA_21 * LATITUDE: 70.807200 * LONGITUDE: -133.754900 * DATE/TIME: 2009-08-08T22:27:00 * LOCATION: Beaufort Sea * CAMPAIGN: IORVL/MALINA (Arctic Net 2009 Leg 2) (URI: http://www.arcticnet.ulaval.ca/docs/2009_Amundsen_Expedition_Report.pdf) * BASIS: CCGS Amundsen (URI: https://amundsenscience.com/) * METHOD/DEVICE: Optical sensor (OS)
	MALINA_23 * LATITUDE: 71.552900 * LONGITUDE: -133.968800 * DATE/TIME: 2009-08-09T18:11:00 * LOCATION: Beaufort Sea * CAMPAIGN: IORVL/MALINA (Arctic Net 2009 Leg 2) (URI: http://www.arcticnet.ulaval.ca/docs/2009_Amundsen_Expedition_Report.pdf) * BASIS: CCGS Amundsen (URI: https://amundsenscience.com/) * METHOD/DEVICE: Optical sensor (OS)
	MALINA_25 * LATITUDE: 71.169300 * LONGITUDE: -133.824500 * DATE/TIME: 2009-08-10T01:35:00 * LOCATION: Beaufort Sea * CAMPAIGN: IORVL/MALINA (Arctic Net 2009 Leg 2) (URI: http://www.arcticnet.ulaval.ca/docs/2009_Amundsen_Expedition_Report.pdf) * BASIS: CCGS Amundsen (URI: https://amundsenscience.com/) * METHOD/DEVICE: Optical sensor (OS)
	MALINA_27 * LATITUDE: 69.796900 * LONGITUDE: -138.425300 * DATE/TIME: 2009-08-10T19:41:00 * LOCATION: Beaufort Sea * CAMPAIGN: IORVL/MALINA (Arctic Net 2009 Leg 2) (URI: http://www.arcticnet.ulaval.ca/docs/2009_Amundsen_Expedition_Report.pdf) * BASIS: CCGS Amundsen (URI: https://amundsenscience.com/) * METHOD/DEVICE: Optical sensor (OS)
	MALINA_28 * LATITUDE: 69.976400 * LONGITUDE: -138.631400 * DATE/TIME: 2009-08-11T01:16:00 * LOCATION: Beaufort Sea * CAMPAIGN: IORVL/MALINA (Arctic Net 2009 Leg 2) (URI: http://www.arcticnet.ulaval.ca/docs/2009_Amundsen_Expedition_Report.pdf) * BASIS: CCGS Amundsen (URI: https://amundsenscience.com/) * METHOD/DEVICE: Optical sensor (OS)
	MALINA_29 * LATITUDE: 70.680300 * LONGITUDE: -139.630700 * DATE/TIME: 2009-08-11T17:52:00 * LOCATION: Beaufort Sea * CAMPAIGN: IORVL/MALINA (Arctic Net 2009 Leg 2) (URI: http://www.arcticnet.ulaval.ca/docs/2009_Amundsen_Expedition_Report.pdf) * BASIS: CCGS Amundsen (URI: https://amundsenscience.com/) * METHOD/DEVICE: Optical sensor (OS)
	MALINA_31 * LATITUDE: 70.335300 * LONGITUDE: -139.117400 * DATE/TIME: 2009-08-12T03:59:00 * LOCATION: Beaufort Sea * CAMPAIGN: IORVL/MALINA (Arctic Net 2009 Leg 2) (URI: http://www.arcticnet.ulaval.ca/docs/2009_Amundsen_Expedition_Report.pdf) * BASIS: CCGS Amundsen (URI: https://amundsenscience.com/) * METHOD/DEVICE: Optical sensor (OS)
	MALINA_32 * LATITUDE: 70.558100 * LONGITUDE: -140.799700 * DATE/TIME: 2009-08-12T15:47:00 * LOCATION: Beaufort Sea * CAMPAIGN: IORVL/MALINA (Arctic Net 2009 Leg 2) (URI: http://www.arcticnet.ulaval.ca/docs/2009_Amundsen_Expedition_Report.pdf) * BASIS: CCGS Amundsen (URI: https://amundsenscience.com/) * METHOD/DEVICE: Optical sensor (OS)
	MALINA_34 * LATITUDE: 70.157200 * LONGITUDE: -140.827400 * DATE/TIME: 2009-08-13T01:38:00 * LOCATION: Beaufort Sea * CAMPAIGN: IORVL/MALINA (Arctic Net 2009 Leg 2) (URI: http://www.arcticnet.ulaval.ca/docs/2009_Amundsen_Expedition_Report.pdf) * BASIS: CCGS Amundsen (URI: https://amundsenscience.com/) * METHOD/DEVICE: Optical sensor (OS)
	MALINA_35 * LATITUDE: 69.204700 * LONGITUDE: -137.009800 * DATE/TIME: 2009-08-13T15:57:00 * LOCATION: Beaufort Sea * CAMPAIGN: IORVL/MALINA (Arctic Net 2009 Leg 2) (URI: http://www.arcticnet.ulaval.ca/docs/2009_Amundsen_Expedition_Report.pdf) * BASIS: CCGS Amundsen (URI: https://amundsenscience.com/) * METHOD/DEVICE: Optical sensor (OS)
	MALINA_36 * LATITUDE: 69.246200 * LONGITUDE: -137.185900 * DATE/TIME: 2009-08-13T17:50:00 * LOCATION: Beaufort Sea * CAMPAIGN: IORVL/MALINA (Arctic Net 2009 Leg 2) (URI: http://www.arcticnet.ulaval.ca/docs/2009_Amundsen_Expedition_Report.pdf) * BASIS: CCGS Amundsen (URI: https://amundsenscience.com/) * METHOD/DEVICE: Optical sensor (OS)
	MALINA_37 * LATITUDE: 69.131300 * LONGITUDE: -136.681300 * DATE/TIME: 2009-08-13T20:35:00 * LOCATION: Beaufort Sea * CAMPAIGN: IORVL/MALINA (Arctic Net 2009 Leg 2) (URI: http://www.arcticnet.ulaval.ca/docs/2009_Amundsen_Expedition_Report.pdf) * BASIS: CCGS Amundsen (URI: https://amundsenscience.com/) * METHOD/DEVICE: Optical sensor (OS)
	MALINA_38 * LATITUDE: 69.160000 * LONGITUDE: -136.806300 * DATE/TIME: 2009-08-13T21:34:00 * LOCATION: Beaufort Sea * CAMPAIGN: IORVL/MALINA (Arctic Net 2009 Leg 2) (URI: http://www.arcticnet.ulaval.ca/docs/2009_Amundsen_Expedition_Report.pdf) * BASIS: CCGS Amundsen (URI: https://amundsenscience.com/) * METHOD/DEVICE: Optical sensor (OS)
	MALINA_39 * LATITUDE: 69.383400 * LONGITUDE: -137.779300 * DATE/TIME: 2009-08-14T00:17:00 * LOCATION: Beaufort Sea * CAMPAIGN: IORVL/MALINA (Arctic Net 2009 Leg 2) (URI: http://www.arcticnet.ulaval.ca/docs/2009_Amundsen_Expedition_Report.pdf) * BASIS: CCGS Amundsen (URI: https://amundsenscience.com/) * METHOD/DEVICE: Optical sensor (OS)
	MALINA_40 * LATITUDE: 71.410000 * LONGITUDE: -132.621900 * DATE/TIME: 2009-08-16T01:05:00 * LOCATION: Beaufort Sea * CAMPAIGN: IORVL/MALINA (Arctic Net 2009 Leg 2) (URI: http://www.arcticnet.ulaval.ca/docs/2009_Amundsen_Expedition_Report.pdf) * BASIS: CCGS Amundsen (URI: https://amundsenscience.com/) * METHOD/DEVICE: Optical sensor (OS)
	MALINA_41 * LATITUDE: 69.514200 * LONGITUDE: -133.413700 * DATE/TIME: 2009-08-16T18:24:00 * LOCATION: Beaufort Sea * CAMPAIGN: IORVL/MALINA (Arctic Net 2009 Leg 2) (URI: http://www.arcticnet.ulaval.ca/docs/2009_Amundsen_Expedition_Report.pdf) * BASIS: CCGS Amundsen (URI: https://amundsenscience.com/) * METHOD/DEVICE: Optical sensor (OS)
	MALINA_42 * LATITUDE: 69.595900 * LONGITUDE: -133.436500 * DATE/TIME: 2009-08-16T19:48:00 * LOCATION: Beaufort Sea * CAMPAIGN: IORVL/MALINA (Arctic Net 2009 Leg 2) (URI: http://www.arcticnet.ulaval.ca/docs/2009_Amundsen_Expedition_Report.pdf) * BASIS: CCGS Amundsen (URI: https://amundsenscience.com/) * METHOD/DEVICE: Optical sensor (OS)
	MALINA_43 * LATITUDE: 69.678600 * LONGITUDE: -133.457300 * DATE/TIME: 2009-08-16T20:37:00 * LOCATION: Beaufort Sea * CAMPAIGN: IORVL/MALINA (Arctic Net 2009 Leg 2) (URI: http://www.arcticnet.ulaval.ca/docs/2009_Amundsen_Expedition_Report.pdf) * BASIS: CCGS Amundsen (URI: https://amundsenscience.com/) * METHOD/DEVICE: Optical sensor (OS)
	MALINA_44 * LATITUDE: 69.758900 * LONGITUDE: -133.456600 * DATE/TIME: 2009-08-16T21:57:00 * LOCATION: Beaufort Sea * CAMPAIGN: IORVL/MALINA (Arctic Net 2009 Leg 2) (URI: http://www.arcticnet.ulaval.ca/docs/2009_Amundsen_Expedition_Report.pdf) * BASIS: CCGS Amundsen (URI: https://amundsenscience.com/) * METHOD/DEVICE: Optical sensor (OS)
	MALINA_45 * LATITUDE: 70.761500 * LONGITUDE: -137.869500 * DATE/TIME: 2009-08-17T18:05:00 * LOCATION: Beaufort Sea * CAMPAIGN: IORVL/MALINA (Arctic Net 2009 Leg 2) (URI: http://www.arcticnet.ulaval.ca/docs/2009_Amundsen_Expedition_Report.pdf) * BASIS: CCGS Amundsen (URI: https://amundsenscience.com/) * METHOD/DEVICE: Optical sensor (OS)
	MALINA_46 * LATITUDE: 71.200000 * LONGITUDE: -136.747600 * DATE/TIME: 2009-08-18T18:27:00 * LOCATION: Beaufort Sea * CAMPAIGN: IORVL/MALINA (Arctic Net 2009 Leg 2) (URI: http://www.arcticnet.ulaval.ca/docs/2009_Amundsen_Expedition_Report.pdf) * BASIS: CCGS Amundsen (URI: https://amundsenscience.com/) * METHOD/DEVICE: Optical sensor (OS)
	MALINA_49 * LATITUDE: 70.672000 * LONGITUDE: -135.867800 * DATE/TIME: 2009-08-19T19:03:00 * LOCATION: Beaufort Sea * CAMPAIGN: IORVL/MALINA (Arctic Net 2009 Leg 2) (URI: http://www.arcticnet.ulaval.ca/docs/2009_Amundsen_Expedition_Report.pdf) * BASIS: CCGS Amundsen (URI: https://amundsenscience.com/) * METHOD/DEVICE: Optical sensor (OS)
	MALINA_50 * LATITUDE: 71.333300 * LONGITUDE: -127.520700 * DATE/TIME: 2009-08-21T20:46:00 * LOCATION: Beaufort Sea * CAMPAIGN: IORVL/MALINA (Arctic Net 2009 Leg 2) (URI: http://www.arcticnet.ulaval.ca/docs/2009_Amundsen_Expedition_Report.pdf) * BASIS: CCGS Amundsen (URI: https://amundsenscience.com/) * METHOD/DEVICE: Optical sensor (OS)
	MALINA_51 * LATITUDE: 71.776700 * LONGITUDE: -130.915800 * DATE/TIME: 2009-08-23T20:21:00 * LOCATION: Beaufort Sea * CAMPAIGN: IORVL/MALINA (Arctic Net 2009 Leg 2) (URI: http://www.arcticnet.ulaval.ca/docs/2009_Amundsen_Expedition_Report.pdf) * BASIS: CCGS Amundsen (URI: https://amundsenscience.com/) * METHOD/DEVICE: Optical sensor (OS)
	MALINA_52 * LATITUDE: 71.748900 * LONGITUDE: -130.932400 * DATE/TIME: 2009-08-24T12:23:00 * LOCATION: Beaufort Sea * CAMPAIGN: IORVL/MALINA (Arctic Net 2009 Leg 2) (URI: http://www.arcticnet.ulaval.ca/docs/2009_Amundsen_Expedition_Report.pdf) * BASIS: CCGS Amundsen (URI: https://amundsenscience.com/) * METHOD/DEVICE: Optical sensor (OS)
	MALINA_693 * LATITUDE: 69.296100 * LONGITUDE: -137.390900 * DATE/TIME: 2009-08-14T01:38:00 * LOCATION: Beaufort Sea * CAMPAIGN: IORVL/MALINA (Arctic Net 2009 Leg 2) (URI: http://www.arcticnet.ulaval.ca/docs/2009_Amundsen_Expedition_Report.pdf) * BASIS: CCGS Amundsen (URI: https://amundsenscience.com/) * METHOD/DEVICE: Optical sensor (OS)
	MURI_KM12_1 * LATITUDE: 20.691800 * LONGITUDE: -157.147200 * DATE/TIME: 2012-06-01T00:43:00 * LOCATION: North Pacific Ocean * METHOD/DEVICE: Optical sensor (OS)
	MURI_KM12_2 * LATITUDE: 19.128000 * LONGITUDE: -156.618700 * DATE/TIME: 2012-06-02T00:43:00 * LOCATION: North Pacific Ocean * METHOD/DEVICE: Optical sensor (OS)
	MURI_KM12_3 * LATITUDE: 19.427800 * LONGITUDE: -156.331000 * DATE/TIME: 2012-06-03T00:28:00 * LOCATION: North Pacific Ocean * METHOD/DEVICE: Optical sensor (OS)
	MURI_KM12_4 * LATITUDE: 19.557200 * LONGITUDE: -156.313300 * DATE/TIME: 2012-06-04T00:12:00 * LOCATION: North Pacific Ocean * METHOD/DEVICE: Optical sensor (OS)
	MURI_KM12_5 * LATITUDE: 19.470500 * LONGITUDE: -156.354900 * DATE/TIME: 2012-06-04T21:31:00 * LOCATION: North Pacific Ocean * METHOD/DEVICE: Optical sensor (OS)
	MURI_KM12_6 * LATITUDE: 19.433100 * LONGITUDE: -156.333300 * DATE/TIME: 2012-06-05T22:58:00 * LOCATION: North Pacific Ocean * METHOD/DEVICE: Optical sensor (OS)
	MURI_KM12_7 * LATITUDE: 19.431800 * LONGITUDE: -156.332200 * DATE/TIME: 2012-06-06T23:00:00 * LOCATION: North Pacific Ocean * METHOD/DEVICE: Optical sensor (OS)
	MURI_KM12_8 * LATITUDE: 19.434000 * LONGITUDE: -156.333700 * DATE/TIME: 2012-06-08T00:15:00 * LOCATION: North Pacific Ocean * METHOD/DEVICE: Optical sensor (OS)
	MURI_KM12_10 * LATITUDE: 20.652300 * LONGITUDE: -157.339300 * DATE/TIME: 2012-06-09T01:50:00 * LOCATION: North Pacific Ocean * METHOD/DEVICE: Optical sensor (OS)
	NBP97-08-00-3 (11090010) * LATITUDE: -60.162300 * LONGITUDE: -169.950000 * DATE/TIME: 1997-11-10T00:10:00 * LOCATION: Southern Ocean * CAMPAIGN: NBP97-08 * BASIS: Nathaniel B. Palmer * METHOD/DEVICE: Optical cast (OPT) * COMMENT: Optics P971110A 300m
	NBP97-08-01-2 (11150312) * LATITUDE: -73.507200 * LONGITUDE: 176.850000 * DATE/TIME: 1997-11-15T03:12:00 * LOCATION: Southern Ocean * CAMPAIGN: NBP97-08 * BASIS: Nathaniel B. Palmer * METHOD/DEVICE: Mercos water sampler (MWS) * COMMENT: MER P971115A 300m
	NBP97-08-01-12 (11151600) * LATITUDE: -73.504000 * LONGITUDE: 176.923700 * DATE/TIME: 1997-11-15T16:00:00 * LOCATION: Southern Ocean * CAMPAIGN: NBP97-08 * BASIS: Nathaniel B. Palmer * METHOD/DEVICE: Mercos water sampler (MWS) * COMMENT: MER P971116A 200m
	NBP97-08-02-3 (11162038) * LATITUDE: -76.500000 * LONGITUDE: -177.987200 * DATE/TIME: 1997-11-16T20:38:00 * LOCATION: Southern Ocean * CAMPAIGN: NBP97-08 * BASIS: Nathaniel B. Palmer * METHOD/DEVICE: Mercos water sampler (MWS) * COMMENT: MER P971117A 200m
	NBP97-08-02-19 (11171705) * LATITUDE: -76.411200 * LONGITUDE: -178.083800 * DATE/TIME: 1997-11-17T17:05:00 * LOCATION: Southern Ocean * CAMPAIGN: NBP97-08 * BASIS: Nathaniel B. Palmer * METHOD/DEVICE: Mercos water sampler (MWS) * COMMENT: MER P971118A 200m
